stats_entry_id,player_id,game_date,vs_team,outcome,min,fgm_fga,fg_per,threem_threea,three_per,ftm_fta,ft_per,rebounds,assists,blocks,steals,fouls,turnovers,points
294,11,Wed 2/5,vsUMASS LOWELL,"W 73-56
",6,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,1,0
295,11,Sat 2/8,@HARTFORD,"L 67-54
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,1,0,0,0
296,11,Wed 2/12,@UMBC,"L 71-69
",5,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
309,12,Fri 12/20,vsYALE,"W 70-62
",10,3-4,.750,2-3,.667,0-0,.000,0,0,0,0,2,1,8
310,12,Mon 12/23,@DRAKE,"L 71-63
",8,0-1,.000,0-1,.000,0-0,.000,3,0,0,0,2,1,0
311,12,Tue 12/31,@PITTSBURGH,"L 58-46
",7,0-2,.000,0-1,.000,0-0,.000,1,1,0,1,1,0,0
312,12,Sat 1/4,vsHARTFORD,"W 81-56
",17,2-3,.667,2-3,.667,2-2,1.0,1,3,0,0,2,0,8
313,12,Wed 1/8,vsUMBC,"W 73-72
(2OT)",5,0-0,.000,0-0,.000,0-0,.000,2,0,0,0,0,1,0
314,12,Sat 1/11,@VERMONT,"L 68-38
",2,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
316,12,Sat 1/18,@MAINE,"W 85-78
",3,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
317,12,Mon 1/20,vsBINGHAMTON,"W 66-60
",21,4-7,.571,2-4,.500,2-3,.667,7,2,0,0,2,2,12
318,12,Thu 1/23,@NEW HAMPSHIRE,"L 60-56
",22,2-4,.500,2-4,.500,0-0,.000,5,0,0,0,4,1,6
319,12,Wed 1/29,vsSTONY BROOK,"W 77-67
",9,2-3,.667,2-3,.667,1-2,.500,0,0,1,0,0,0,7
320,12,Sat 2/1,vsVERMONT,"L 55-45
",20,1-3,.333,1-2,.500,0-1,.000,2,1,0,0,2,1,3
321,12,Wed 2/5,vsUMASS LOWELL,"W 73-56
",16,2-3,.667,1-1,1.0,1-2,.500,1,1,0,0,2,0,6
322,12,Sat 2/8,@HARTFORD,"L 67-54
",16,2-3,.667,1-2,.500,5-6,.833,4,0,0,0,3,0,10
323,12,Wed 2/12,@UMBC,"L 71-69
",18,2-6,.333,0-3,.000,0-3,.000,3,0,0,2,0,2,4
324,12,Sat 2/15,vsMAINE,"W 74-63
",18,3-4,.750,3-4,.750,0-0,.000,1,1,0,0,1,1,9
326,13,Fri 11/8,@SIENA,"W 74-62
",18,2-5,.400,0-0,.000,0-1,.000,6,1,1,0,4,3,4
327,13,Tue 11/12,vsN.J.I.T.,"W 71-65
",28,1-3,.333,0-0,.000,2-2,1.0,4,3,2,1,4,1,4
328,13,Sat 11/16,@QUINNIPIAC,"L 79-69
",32,5-8,.625,0-0,.000,2-2,1.0,6,0,1,0,2,0,12
329,13,Wed 11/20,@DUQUESNE,"L 70-59
",30,1-2,.500,0-0,.000,0-0,.000,3,0,0,0,3,2,2
330,13,Sat 11/23,vsBUCKNELL,"L 77-64
",20,1-1,1.0,0-0,.000,0-0,.000,1,0,0,0,2,1,2
331,13,Tue 11/26,@RIDER,"W 70-59
",27,3-6,.500,0-0,.000,1-1,1.0,3,2,0,0,5,1,7
332,13,Sun 12/1,@N.J.I.T.,"W 66-55
",28,3-7,.429,0-0,.000,4-5,.800,6,0,2,0,5,0,10
333,13,Wed 12/4,@HOLY CROSS,"L 62-57
",27,4-6,.667,0-0,.000,0-0,.000,6,1,3,0,5,2,8
334,13,Tue 12/10,@BROWN,"W 74-68
",15,1-3,.333,0-0,.000,0-0,.000,3,0,0,0,5,1,2
335,13,Sat 12/14,vsCOLGATE,"L 69-60
",31,2-7,.286,0-0,.000,0-1,.000,10,1,1,0,0,0,4
336,13,Fri 12/20,vsYALE,"W 70-62
",29,4-8,.500,0-0,.000,5-6,.833,5,0,1,0,5,0,13
337,13,Mon 12/23,@DRAKE,"L 71-63
",33,8-11,.727,0-0,.000,0-0,.000,7,0,1,1,4,2,16
338,13,Tue 12/31,@PITTSBURGH,"L 58-46
",35,3-8,.375,0-0,.000,0-0,.000,2,0,0,2,1,0,6
339,13,Sat 1/4,vsHARTFORD,"W 81-56
",33,3-6,.500,0-0,.000,2-2,1.0,9,1,0,0,1,0,8
340,13,Wed 1/8,vsUMBC,"W 73-72
(2OT)",37,2-5,.400,0-0,.000,1-2,.500,2,0,5,0,3,2,5
341,13,Sat 1/11,@VERMONT,"L 68-38
",10,1-3,.333,0-0,.000,0-0,.000,1,0,2,0,1,1,2
342,13,Wed 1/15,@UMASS LOWELL,"L 70-66
(OT)",34,3-5,.600,0-0,.000,3-4,.750,4,1,1,0,5,0,9
343,13,Sat 1/18,@MAINE,"W 85-78
",32,2-7,.286,0-0,.000,0-0,.000,2,0,2,1,3,0,4
344,13,Mon 1/20,vsBINGHAMTON,"W 66-60
",35,3-6,.500,0-0,.000,3-4,.750,7,1,1,0,4,1,9
345,13,Thu 1/23,@NEW HAMPSHIRE,"L 60-56
",20,1-9,.111,0-0,.000,0-0,.000,2,0,0,1,5,0,2
346,13,Wed 1/29,vsSTONY BROOK,"W 77-67
",32,4-6,.667,0-0,.000,0-0,.000,4,0,2,1,4,2,8
347,13,Sat 2/1,vsVERMONT,"L 55-45
",35,3-6,.500,0-0,.000,0-0,.000,4,1,1,0,3,2,6
348,13,Wed 2/5,vsUMASS LOWELL,"W 73-56
",28,2-8,.250,0-0,.000,1-2,.500,9,0,2,2,2,4,5
349,13,Sat 2/8,@HARTFORD,"L 67-54
",23,1-7,.143,0-0,.000,0-0,.000,2,0,1,0,3,0,2
350,13,Wed 2/12,@UMBC,"L 71-69
",37,4-9,.444,0-0,.000,1-2,.500,3,3,4,0,4,2,9
351,13,Sat 2/15,vsMAINE,"W 74-63
",25,2-8,.250,0-0,.000,0-0,.000,7,0,0,0,5,3,4
353,14,Fri 11/8,@SIENA,"W 74-62
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
354,14,Tue 11/12,vsN.J.I.T.,"W 71-65
",9,1-2,.500,0-0,.000,2-2,1.0,1,1,0,1,1,0,4
355,14,Sat 11/16,@QUINNIPIAC,"L 79-69
",9,1-2,.500,0-0,.000,0-0,.000,1,0,0,0,1,1,2
356,14,Wed 11/20,@DUQUESNE,"L 70-59
",3,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
357,14,Sat 11/23,vsBUCKNELL,"L 77-64
",3,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
380,15,Fri 11/8,vsLOYOLA (MD),"L 79-74
",33,2-9,.222,2-5,.400,2-2,1.0,3,2,0,1,0,4,8
381,15,Sun 11/10,@BROWN,"L 74-57
",31,4-10,.400,2-5,.400,3-7,.429,3,2,0,2,1,2,13
382,15,Wed 11/13,@CORNELL,"W 89-79
",32,9-15,.600,6-9,.667,3-5,.600,4,2,0,1,3,0,27
383,15,Sat 11/16,vsNAVY,"L 68-50
",31,3-9,.333,0-5,.000,5-6,.833,3,0,0,1,4,5,11
384,15,Sat 11/23,vsRADFORD,"L 69-63
",30,1-7,.143,1-4,.250,4-5,.800,2,2,0,1,1,3,7
385,15,Tue 11/26,@ST. PETER'S,"L 70-57
",35,3-9,.333,1-6,.167,0-1,.000,2,2,0,4,4,2,7
386,15,Sun 12/1,vsCOLGATE,"L 93-64
",30,5-8,.625,3-5,.600,1-1,1.0,1,2,0,1,0,2,14
387,15,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",34,6-12,.500,4-6,.667,3-8,.375,3,2,0,0,1,3,19
388,15,Sat 12/7,@#4 SYRACUSE,"L 93-65
",39,5-12,.417,2-7,.286,2-6,.333,6,2,0,0,2,5,14
389,15,Sat 12/14,@MONMOUTH,"L 74-46
",37,2-10,.200,0-6,.000,3-4,.750,4,3,0,1,2,3,7
390,15,Mon 12/23,@BUFFALO,"L 87-57
",36,2-10,.200,0-5,.000,0-0,.000,0,4,0,0,0,2,4
391,15,Sat 12/28,vsBRYANT,"W 67-62
",37,3-13,.231,2-6,.333,2-3,.667,1,10,0,4,0,1,10
392,15,Tue 12/31,@SAINT JOSEPH'S,"L 71-44
",35,1-11,.091,1-7,.143,0-2,.000,3,3,0,1,3,1,3
393,15,Sun 1/5,@MAINE,"L 82-66
",37,2-7,.286,1-5,.200,0-2,.000,2,10,0,0,2,2,5
394,15,Thu 1/9,vsNEW HAMPSHIRE,"W 67-38
",28,4-7,.571,3-5,.600,0-0,.000,1,0,0,0,1,3,11
395,15,Sat 1/11,vsUMASS LOWELL,"L 71-59
",30,2-9,.222,0-6,.000,0-0,.000,3,5,0,1,3,1,4
396,15,Wed 1/15,@STONY BROOK,"L 67-47
",25,1-4,.250,0-3,.000,1-2,.500,1,4,0,0,2,2,3
397,15,Mon 1/20,@ALBANY,"L 66-60
",38,4-8,.500,3-5,.600,5-8,.625,1,3,0,2,3,1,16
398,15,Thu 1/23,vsHARTFORD,"L 56-54
",35,2-11,.182,1-7,.143,1-2,.500,1,3,0,0,2,1,6
399,15,Sun 1/26,@VERMONT,"L 72-39
",28,1-7,.143,0-2,.000,0-0,.000,1,0,0,2,1,3,2
400,15,Wed 1/29,vsUMBC,"L 73-61
",35,3-10,.300,1-4,.250,1-2,.500,3,5,0,2,3,2,8
401,15,Sat 2/1,@UMASS LOWELL,"L 62-55
",27,1-8,.125,0-5,.000,0-0,.000,4,5,0,0,4,1,2
402,15,Tue 2/4,vsSTONY BROOK,"L 58-53
",29,1-7,.143,1-5,.200,3-4,.750,1,1,0,0,3,2,6
403,15,Sat 2/8,vsMAINE,"W 73-58
",23,2-7,.286,1-4,.250,2-2,1.0,2,4,0,0,1,0,7
404,15,Wed 2/12,@NEW HAMPSHIRE,"W 72-71
(OT)",27,4-9,.444,2-4,.500,7-9,.778,1,1,0,1,0,2,17
406,16,Fri 11/8,vsLOYOLA (MD),"L 79-74
",33,3-10,.300,0-2,.000,2-2,1.0,4,1,0,0,2,1,8
407,16,Sun 11/10,@BROWN,"L 74-57
",14,0-3,.000,0-0,.000,2-2,1.0,1,0,0,1,2,1,2
408,16,Wed 11/13,@CORNELL,"W 89-79
",13,0-3,.000,0-1,.000,0-0,.000,1,0,0,0,1,0,0
409,16,Sat 11/16,vsNAVY,"L 68-50
",31,2-9,.222,1-4,.250,1-4,.250,1,0,0,1,1,0,6
410,16,Sat 11/23,vsRADFORD,"L 69-63
",11,1-3,.333,0-0,.000,0-0,.000,0,0,0,0,1,0,2
411,16,Tue 11/26,@ST. PETER'S,"L 70-57
",5,0-1,.000,0-0,.000,0-0,.000,1,0,0,0,0,1,0
412,16,Sun 12/1,vsCOLGATE,"L 93-64
",15,1-3,.333,1-1,1.0,1-4,.250,3,1,0,0,0,1,4
413,16,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",3,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
432,17,Fri 11/8,vsLOYOLA (MD),"L 79-74
",30,7-12,.583,1-1,1.0,8-9,.889,9,1,1,1,5,0,23
433,17,Sun 11/10,@BROWN,"L 74-57
",36,2-16,.125,1-2,.500,3-6,.500,13,1,1,2,5,5,8
434,17,Wed 11/13,@CORNELL,"W 89-79
",36,6-11,.545,2-3,.667,11-11,1.0,14,1,2,3,3,1,25
435,17,Sat 11/16,vsNAVY,"L 68-50
",39,3-8,.375,0-2,.000,7-9,.778,14,1,1,3,3,6,13
436,17,Sat 11/23,vsRADFORD,"L 69-63
",35,4-15,.267,0-1,.000,8-15,.533,9,1,0,1,4,3,16
437,17,Tue 11/26,@ST. PETER'S,"L 70-57
",37,6-12,.500,1-4,.250,7-13,.538,10,3,0,0,2,3,20
438,17,Sun 12/1,vsCOLGATE,"L 93-64
",18,0-8,.000,0-0,.000,1-2,.500,4,2,1,0,1,2,1
439,17,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",37,6-12,.500,0-0,.000,5-5,1.0,8,2,1,2,3,0,17
440,17,Sat 12/7,@#4 SYRACUSE,"L 93-65
",39,6-10,.600,1-1,1.0,13-14,.929,7,0,1,2,3,2,26
441,17,Sat 12/14,@MONMOUTH,"L 74-46
",31,4-11,.364,0-2,.000,5-10,.500,7,0,0,0,4,3,13
442,17,Mon 12/23,@BUFFALO,"L 87-57
",36,4-11,.364,0-2,.000,11-15,.733,6,1,0,2,2,5,19
443,17,Sat 12/28,vsBRYANT,"W 67-62
",37,6-12,.500,0-0,.000,4-11,.364,11,0,1,3,2,3,16
444,17,Tue 12/31,@SAINT JOSEPH'S,"L 71-44
",35,4-11,.364,0-1,.000,4-7,.571,4,1,0,1,3,2,12
445,17,Sun 1/5,@MAINE,"L 82-66
",39,8-17,.471,0-0,.000,4-5,.800,15,1,1,1,3,2,20
446,17,Thu 1/9,vsNEW HAMPSHIRE,"W 67-38
",21,4-8,.500,0-0,.000,2-2,1.0,4,0,0,1,1,1,10
447,17,Sat 1/11,vsUMASS LOWELL,"L 71-59
",35,6-12,.500,0-0,.000,3-3,1.0,8,1,2,0,4,2,15
448,17,Wed 1/15,@STONY BROOK,"L 67-47
",9,0-4,.000,0-0,.000,0-0,.000,2,1,0,0,2,3,0
450,17,Thu 1/23,vsHARTFORD,"L 56-54
",24,2-6,.333,0-0,.000,4-4,1.0,4,1,0,1,1,1,8
451,17,Sun 1/26,@VERMONT,"L 72-39
",23,2-5,.400,0-0,.000,1-6,.167,0,3,0,1,2,2,5
452,17,Wed 1/29,vsUMBC,"L 73-61
",25,4-7,.571,0-1,.000,4-4,1.0,9,2,1,0,1,1,12
453,17,Sat 2/1,@UMASS LOWELL,"L 62-55
",37,6-11,.545,0-1,.000,2-4,.500,6,2,1,1,2,2,14
454,17,Tue 2/4,vsSTONY BROOK,"L 58-53
",39,5-9,.556,2-3,.667,11-19,.579,15,0,3,0,5,2,23
455,17,Sat 2/8,vsMAINE,"W 73-58
",38,6-11,.545,0-1,.000,8-11,.727,16,0,2,4,1,3,20
456,17,Wed 2/12,@NEW HAMPSHIRE,"W 72-71
(OT)",42,6-17,.353,0-1,.000,4-5,.800,6,3,0,6,4,1,16
458,18,Fri 11/8,vsLOYOLA (MD),"L 79-74
",8,0-4,.000,0-0,.000,0-0,.000,0,1,1,0,4,0,0
459,18,Sun 11/10,@BROWN,"L 74-57
",17,2-4,.500,0-0,.000,0-2,.000,3,0,1,2,2,1,4
460,18,Wed 11/13,@CORNELL,"W 89-79
",17,1-4,.250,0-0,.000,0-0,.000,0,0,1,0,2,1,2
461,18,Sat 11/16,vsNAVY,"L 68-50
",11,0-2,.000,0-0,.000,0-0,.000,1,0,0,0,1,1,0
462,18,Sat 11/23,vsRADFORD,"L 69-63
",28,5-6,.833,0-0,.000,2-2,1.0,7,1,0,0,3,2,12
463,18,Tue 11/26,@ST. PETER'S,"L 70-57
",14,2-2,1.0,0-0,.000,0-0,.000,6,0,0,1,4,1,4
464,18,Sun 12/1,vsCOLGATE,"L 93-64
",31,3-8,.375,0-0,.000,2-3,.667,5,1,0,0,4,3,8
465,18,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",26,1-1,1.0,0-0,.000,0-0,.000,6,0,0,0,4,2,2
466,18,Sat 12/7,@#4 SYRACUSE,"L 93-65
",35,2-5,.400,0-0,.000,1-2,.500,7,1,0,1,3,2,5
467,18,Sat 12/14,@MONMOUTH,"L 74-46
",17,0-2,.000,0-0,.000,1-2,.500,4,0,0,0,1,2,1
468,18,Mon 12/23,@BUFFALO,"L 87-57
",27,2-9,.222,0-0,.000,1-2,.500,8,1,0,0,4,3,5
469,18,Sat 12/28,vsBRYANT,"W 67-62
",33,2-6,.333,0-0,.000,1-2,.500,8,1,1,2,4,4,5
470,18,Tue 12/31,@SAINT JOSEPH'S,"L 71-44
",21,1-3,.333,0-0,.000,0-0,.000,4,2,0,0,3,2,2
471,18,Sun 1/5,@MAINE,"L 82-66
",29,2-6,.333,0-0,.000,3-4,.750,7,1,0,1,5,6,7
472,18,Thu 1/9,vsNEW HAMPSHIRE,"W 67-38
",18,0-4,.000,0-0,.000,2-2,1.0,4,0,1,0,3,4,2
473,18,Sat 1/11,vsUMASS LOWELL,"L 71-59
",16,0-3,.000,0-0,.000,1-2,.500,2,0,0,0,2,1,1
474,18,Wed 1/15,@STONY BROOK,"L 67-47
",26,1-4,.250,0-0,.000,0-1,.000,5,0,0,1,3,2,2
476,18,Thu 1/23,vsHARTFORD,"L 56-54
",9,0-1,.000,0-0,.000,0-0,.000,1,0,0,1,1,1,0
477,18,Sun 1/26,@VERMONT,"L 72-39
",19,2-5,.400,0-0,.000,0-0,.000,3,1,0,1,2,1,4
478,18,Wed 1/29,vsUMBC,"L 73-61
",9,0-1,.000,0-0,.000,2-2,1.0,0,1,0,0,5,0,2
479,18,Sat 2/1,@UMASS LOWELL,"L 62-55
",26,0-4,.000,0-0,.000,0-0,.000,2,1,0,1,4,2,0
480,18,Tue 2/4,vsSTONY BROOK,"L 58-53
",7,0-0,.000,0-0,.000,0-0,.000,0,1,1,0,3,2,0
481,18,Sat 2/8,vsMAINE,"W 73-58
",22,2-2,1.0,0-0,.000,2-4,.500,4,2,0,0,3,1,6
482,18,Wed 2/12,@NEW HAMPSHIRE,"W 72-71
(OT)",17,2-6,.333,0-0,.000,0-0,.000,1,0,0,0,3,2,4
484,19,Fri 11/8,vsLOYOLA (MD),"L 79-74
",22,4-10,.400,3-5,.600,0-0,.000,3,1,0,0,3,5,11
485,19,Sun 11/10,@BROWN,"L 74-57
",38,3-8,.375,1-4,.250,5-6,.833,2,2,0,0,2,5,12
486,19,Wed 11/13,@CORNELL,"W 89-79
",37,0-6,.000,0-3,.000,7-8,.875,2,9,0,1,2,2,7
487,19,Sat 11/16,vsNAVY,"L 68-50
",30,1-6,.167,1-5,.200,4-6,.667,1,1,0,1,4,1,7
488,19,Sat 11/23,vsRADFORD,"L 69-63
",24,2-6,.333,0-2,.000,1-4,.250,1,3,0,0,2,0,5
489,19,Tue 11/26,@ST. PETER'S,"L 70-57
",33,5-9,.556,3-5,.600,4-6,.667,1,1,0,3,2,5,17
490,19,Sun 12/1,vsCOLGATE,"L 93-64
",31,3-9,.333,2-6,.333,0-2,.000,0,3,0,0,0,3,8
491,19,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",33,4-7,.571,1-1,1.0,9-9,1.0,1,2,0,0,3,9,18
492,19,Sat 12/7,@#4 SYRACUSE,"L 93-65
",28,1-7,.143,0-4,.000,2-3,.667,2,1,0,0,2,4,4
493,19,Sat 12/14,@MONMOUTH,"L 74-46
",27,2-6,.333,1-4,.250,3-5,.600,3,1,0,1,4,2,8
497,19,Sun 1/5,@MAINE,"L 82-66
",21,3-10,.300,0-5,.000,2-4,.500,2,0,0,1,1,4,8
498,19,Thu 1/9,vsNEW HAMPSHIRE,"W 67-38
",29,4-7,.571,0-2,.000,0-2,.000,4,12,0,2,2,3,8
499,19,Sat 1/11,vsUMASS LOWELL,"L 71-59
",36,9-15,.600,3-6,.500,1-2,.500,3,1,0,1,2,1,22
500,19,Wed 1/15,@STONY BROOK,"L 67-47
",34,4-10,.400,3-6,.500,3-4,.750,0,1,0,1,1,3,14
501,19,Mon 1/20,@ALBANY,"L 66-60
",34,3-12,.250,2-7,.286,4-4,1.0,1,2,0,2,3,8,12
502,19,Thu 1/23,vsHARTFORD,"L 56-54
",32,4-7,.571,1-3,.333,5-5,1.0,0,4,0,0,1,2,14
503,19,Sun 1/26,@VERMONT,"L 72-39
",31,2-7,.286,2-3,.667,4-4,1.0,2,0,0,0,1,2,10
504,19,Wed 1/29,vsUMBC,"L 73-61
",33,3-11,.273,1-5,.200,4-5,.800,0,1,0,0,2,1,11
505,19,Sat 2/1,@UMASS LOWELL,"L 62-55
",33,5-15,.333,3-8,.375,1-2,.500,4,3,0,3,1,3,14
506,19,Tue 2/4,vsSTONY BROOK,"L 58-53
",29,2-9,.222,1-5,.200,2-4,.500,3,2,0,0,4,6,7
507,19,Sat 2/8,vsMAINE,"W 73-58
",35,4-12,.333,3-6,.500,4-4,1.0,4,2,0,2,1,4,15
508,19,Wed 2/12,@NEW HAMPSHIRE,"W 72-71
(OT)",40,2-12,.167,1-7,.143,2-2,1.0,2,8,1,2,2,1,7
510,20,Fri 11/8,vsLOYOLA (MD),"L 79-74
",27,1-6,.167,0-3,.000,0-0,.000,4,1,0,0,3,1,2
511,20,Sun 11/10,@BROWN,"L 74-57
",29,1-5,.200,0-2,.000,0-3,.000,2,0,0,0,4,0,2
512,20,Wed 11/13,@CORNELL,"W 89-79
",16,2-5,.400,1-3,.333,0-0,.000,2,1,0,0,3,0,5
513,20,Sat 11/16,vsNAVY,"L 68-50
",17,1-4,.250,0-1,.000,0-0,.000,4,0,0,0,4,2,2
514,20,Sat 11/23,vsRADFORD,"L 69-63
",27,1-6,.167,1-4,.250,2-2,1.0,5,1,0,1,2,1,5
515,20,Tue 11/26,@ST. PETER'S,"L 70-57
",18,1-3,.333,0-1,.000,0-0,.000,1,1,0,0,0,0,2
516,20,Sun 12/1,vsCOLGATE,"L 93-64
",19,2-5,.400,1-4,.250,1-2,.500,1,1,0,2,1,0,6
517,20,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",12,1-2,.500,1-2,.500,0-0,.000,1,0,0,0,1,0,3
518,20,Sat 12/7,@#4 SYRACUSE,"L 93-65
",10,0-0,.000,0-0,.000,0-2,.000,2,2,0,0,0,0,0
519,20,Sat 12/14,@MONMOUTH,"L 74-46
",24,1-6,.167,1-5,.200,2-2,1.0,2,0,0,0,0,0,5
521,20,Sat 12/28,vsBRYANT,"W 67-62
",28,3-9,.333,2-7,.286,4-4,1.0,8,2,1,0,1,0,12
522,20,Tue 12/31,@SAINT JOSEPH'S,"L 71-44
",24,1-6,.167,1-5,.200,0-0,.000,4,1,0,1,2,0,3
523,20,Sun 1/5,@MAINE,"L 82-66
",20,3-10,.300,1-7,.143,0-3,.000,5,0,0,2,3,1,7
524,20,Thu 1/9,vsNEW HAMPSHIRE,"W 67-38
",15,1-3,.333,1-3,.333,0-0,.000,1,0,0,1,2,0,3
525,20,Sat 1/11,vsUMASS LOWELL,"L 71-59
",19,1-4,.250,1-4,.250,3-4,.750,0,1,0,1,4,1,6
526,20,Wed 1/15,@STONY BROOK,"L 67-47
",19,2-6,.333,0-2,.000,2-3,.667,0,1,0,2,3,0,6
527,20,Mon 1/20,@ALBANY,"L 66-60
",14,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,3,1,0
528,20,Thu 1/23,vsHARTFORD,"L 56-54
",9,2-2,1.0,1-1,1.0,0-0,.000,0,0,0,1,0,1,5
529,20,Sun 1/26,@VERMONT,"L 72-39
",16,2-5,.400,0-2,.000,0-0,.000,2,1,0,1,0,0,4
530,20,Wed 1/29,vsUMBC,"L 73-61
",18,1-2,.500,0-1,.000,0-0,.000,1,0,0,0,0,1,2
531,20,Sat 2/1,@UMASS LOWELL,"L 62-55
",20,3-4,.750,3-4,.750,0-0,.000,1,1,0,0,2,0,9
532,20,Tue 2/4,vsSTONY BROOK,"L 58-53
",34,2-5,.400,1-3,.333,0-0,.000,4,0,0,2,4,1,5
533,20,Sat 2/8,vsMAINE,"W 73-58
",17,0-2,.000,0-1,.000,0-2,.000,4,0,0,0,2,0,0
534,20,Wed 2/12,@NEW HAMPSHIRE,"W 72-71
(OT)",28,2-5,.400,2-5,.400,0-0,.000,0,1,0,0,0,0,6
536,21,Fri 11/8,vsLOYOLA (MD),"L 79-74
",6,0-0,.000,0-0,.000,0-0,.000,2,0,1,1,1,1,0
537,21,Sun 11/10,@BROWN,"L 74-57
",3,0-0,.000,0-0,.000,0-2,.000,1,0,0,0,1,0,0
538,21,Wed 11/13,@CORNELL,"W 89-79
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
539,21,Sat 11/16,vsNAVY,"L 68-50
",2,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,2,0,0
541,21,Tue 11/26,@ST. PETER'S,"L 70-57
",16,0-0,.000,0-0,.000,0-1,.000,0,0,0,2,2,0,0
542,21,Sun 12/1,vsCOLGATE,"L 93-64
",8,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,3,0,0
543,21,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",6,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,1,0,0
544,21,Sat 12/7,@#4 SYRACUSE,"L 93-65
",1,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,1,0,0
545,21,Sat 12/14,@MONMOUTH,"L 74-46
",3,1-1,1.0,0-0,.000,1-3,.333,1,0,0,0,2,1,3
546,21,Mon 12/23,@BUFFALO,"L 87-57
",7,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,4,0,0
547,21,Sat 12/28,vsBRYANT,"W 67-62
",7,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,1,0
548,21,Tue 12/31,@SAINT JOSEPH'S,"L 71-44
",7,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,1,0,0
549,21,Sun 1/5,@MAINE,"L 82-66
",2,0-1,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
550,21,Thu 1/9,vsNEW HAMPSHIRE,"W 67-38
",5,1-1,1.0,0-0,.000,2-2,1.0,1,0,0,0,0,0,4
552,21,Wed 1/15,@STONY BROOK,"L 67-47
",2,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
553,21,Mon 1/20,@ALBANY,"L 66-60
",4,0-0,.000,0-0,.000,0-0,.000,0,0,0,2,2,1,0
555,21,Sun 1/26,@VERMONT,"L 72-39
",3,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
556,21,Wed 1/29,vsUMBC,"L 73-61
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
557,21,Sat 2/1,@UMASS LOWELL,"L 62-55
",9,0-0,.000,0-0,.000,0-0,.000,2,0,0,0,1,0,0
558,21,Tue 2/4,vsSTONY BROOK,"L 58-53
",4,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
560,21,Wed 2/12,@NEW HAMPSHIRE,"W 72-71
(OT)",3,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
562,22,Fri 11/8,vsLOYOLA (MD),"L 79-74
",4,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
563,22,Sun 11/10,@BROWN,"L 74-57
",5,2-2,1.0,0-0,.000,3-3,1.0,6,0,0,0,1,0,7
564,22,Wed 11/13,@CORNELL,"W 89-79
",8,0-1,.000,0-0,.000,0-0,.000,1,1,0,0,0,0,0
565,22,Sat 11/16,vsNAVY,"L 68-50
",5,0-1,.000,0-0,.000,0-0,.000,0,1,0,0,0,0,0
566,22,Sat 11/23,vsRADFORD,"L 69-63
",14,1-2,.500,0-0,.000,1-1,1.0,2,0,0,2,1,3,3
567,22,Tue 11/26,@ST. PETER'S,"L 70-57
",7,0-1,.000,0-0,.000,0-0,.000,1,1,0,0,1,0,0
568,22,Sun 12/1,vsCOLGATE,"L 93-64
",16,2-3,.667,0-0,.000,1-1,1.0,3,1,0,0,2,0,5
569,22,Wed 12/4,@MOUNT ST MARY'S,"W 74-70
",13,1-1,1.0,0-0,.000,1-2,.500,1,1,0,0,4,1,3
570,22,Sat 12/7,@#4 SYRACUSE,"L 93-65
",10,2-4,.500,0-0,.000,1-3,.333,2,0,0,0,3,1,5
571,22,Sat 12/14,@MONMOUTH,"L 74-46
",24,1-1,1.0,0-0,.000,2-2,1.0,3,1,2,2,3,2,4
575,22,Sun 1/5,@MAINE,"L 82-66
",6,0-0,.000,0-0,.000,1-2,.500,0,0,0,0,0,0,1
